dtime,instrument,trade_price,trade_size,aggressor,rectime,exch_trade_id,nanos
2024-03-12 12:33:53.370156+00:00,SFRU24,95.255,16,buy,2024-03-12 12:33:53.380436+00:00,9194193,370156209
2024-03-12 12:33:53.496540+00:00,SFRU24,95.255,2,buy,2024-03-12 12:33:53.504991+00:00,9194195,496540203
2024-03-12 12:33:53.496893+00:00,SFRU24,95.255,2,buy,2024-03-12 12:33:53.504991+00:00,9194196,496893333
2024-03-12 12:33:53.496893+00:00,SFRU24,95.255,14,buy,2024-03-12 12:33:53.504991+00:00,9194197,496893511
2024-03-12 12:33:54.942188+00:00,SFRU24,95.255,4,unknown,2024-03-12 12:33:54.955559+00:00,9194227,942188047
2024-03-12 12:33:55.931717+00:00,SFRU24,95.255,6,buy,2024-03-12 12:33:55.940188+00:00,9194248,931717303
2024-03-12 12:33:56.176784+00:00,SFRU24,95.255,5,unknown,2024-03-12 12:33:56.185233+00:00,9194264,176784823
2024-03-12 12:33:56.465742+00:00,SFRU24,95.255,6,unknown,2024-03-12 12:33:56.474917+00:00,9194332,465742919
2024-03-12 12:33:58.081526+00:00,SFRU24,95.255,150,buy,2024-03-12 12:33:58.090752+00:00,9194370,81526333
2024-03-12 12:33:58.094877+00:00,SFRU24,95.255,100,buy,2024-03-12 12:33:58.105047+00:00,9194379,94877909
2024-03-12 12:33:58.209783+00:00,SFRU24,95.255,8,buy,2024-03-12 12:33:58.215247+00:00,9194392,209783881
2024-03-12 12:33:58.209919+00:00,SFRU24,95.255,7,buy,2024-03-12 12:33:58.225185+00:00,9194393,209919197
